"IdLabel";"weight";"cond";"prob_cond";"day";"cohort_day";"cohort";"cage";"vis_bins";"n_vis_to_first";"n_total";"max_date";"mean_vis_to_first";"over_mean";"over_crit"
"Ind18";NA;"plast";0.5;53;2;"4";2;"(440,460]";16;20;2014-09-26 02:11:02;13.0857142857143;1;4
"Ind18";NA;"plast";0.5;53;2;"4";2;"(460,480]";18;20;2014-09-26 02:22:40;13.0857142857143;1;5
"Ind18";NA;"plast";0.5;53;2;"4";2;"(480,500]";19;20;2014-09-26 02:51:05;13.0857142857143;1;6
"Ind18";NA;"plast";0.5;53;2;"4";2;"(500,520]";20;20;2014-09-26 02:58:49;13.0857142857143;1;7
"Ind18";NA;"plast";0.5;53;2;"4";2;"(520,540]";20;20;2014-09-26 03:14:56;13.0857142857143;1;8
"Ind18";NA;"plast";0.5;53;2;"4";2;"(540,560]";20;20;2014-09-26 03:34:13;13.0857142857143;1;9
"Ind18";NA;"plast";0.5;53;2;"4";2;"(560,580]";18;20;2014-09-26 03:47:29;13.0857142857143;1;10
"Ind18";NA;"plast";0.5;53;2;"4";2;"(580,600]";18;20;2014-09-26 03:52:11;13.0857142857143;1;11
"Ind18";NA;"plast";0.5;53;2;"4";2;"(600,620]";20;20;2014-09-26 04:06:00;13.0857142857143;1;12
"Ind18";NA;"plast";0.5;53;2;"4";2;"(620,640]";20;20;2014-09-26 04:23:47;13.0857142857143;1;13
"Ind18";NA;"plast";0.5;53;2;"4";2;"(640,660]";20;20;2014-09-26 04:42:23;13.0857142857143;1;14
"Ind18";NA;"plast";0.5;53;2;"4";2;"(660,680]";20;20;2014-09-26 04:59:35;13.0857142857143;1;15
"Ind18";NA;"plast";0.5;53;2;"4";2;"(680,700]";10;11;2014-09-26 05:20:49;13.0857142857143;0;15
"Ind18";NA;"plast";0.5;54;3;"4";2;"(0,20]";9;20;2014-09-26 18:11:04;17.4166666666667;0;0
"Ind18";NA;"plast";0.5;54;3;"4";2;"(20,40]";11;20;2014-09-26 18:37:38;17.4166666666667;0;0
"Ind18";NA;"plast";0.5;54;3;"4";2;"(40,60]";15;20;2014-09-26 18:41:40;17.4166666666667;0;0
"Ind18";NA;"plast";0.5;54;3;"4";2;"(60,80]";19;20;2014-09-26 19:00:13;17.4166666666667;1;0
"Ind18";NA;"plast";0.5;54;3;"4";2;"(80,100]";18;20;2014-09-26 19:20:23;17.4166666666667;1;1
"Ind18";NA;"plast";0.5;54;3;"4";2;"(100,120]";16;20;2014-09-26 19:45:41;17.4166666666667;0;1
"Ind18";NA;"plast";0.5;54;3;"4";2;"(120,140]";19;20;2014-09-26 20:02:29;17.4166666666667;1;1
"Ind18";NA;"plast";0.5;54;3;"4";2;"(140,160]";20;20;2014-09-26 20:23:52;17.4166666666667;1;2
"Ind18";NA;"plast";0.5;54;3;"4";2;"(160,180]";19;20;2014-09-26 20:44:10;17.4166666666667;1;3
"Ind18";NA;"plast";0.5;54;3;"4";2;"(180,200]";20;20;2014-09-26 21:02:43;17.4166666666667;1;4
"Ind18";NA;"plast";0.5;54;3;"4";2;"(200,220]";17;20;2014-09-26 21:28:52;17.4166666666667;0;4
"Ind18";NA;"plast";0.5;54;3;"4";2;"(220,240]";20;20;2014-09-26 21:52:48;17.4166666666667;1;4
"Ind18";NA;"plast";0.5;54;3;"4";2;"(240,260]";20;20;2014-09-26 22:11:04;17.4166666666667;1;5
"Ind18";NA;"plast";0.5;54;3;"4";2;"(260,280]";19;20;2014-09-26 22:42:36;17.4166666666667;1;6
"Ind18";NA;"plast";0.5;54;3;"4";2;"(280,300]";20;20;2014-09-26 23:00:08;17.4166666666667;1;7
"Ind18";NA;"plast";0.5;54;3;"4";2;"(300,320]";20;20;2014-09-26 23:27:02;17.4166666666667;1;8
"Ind18";NA;"plast";0.5;54;3;"4";2;"(320,340]";18;20;2014-09-26 23:48:02;17.4166666666667;1;9
"Ind18";NA;"plast";0.5;54;3;"4";2;"(340,360]";20;20;2014-09-27 00:09:50;17.4166666666667;1;10
"Ind18";NA;"plast";0.5;54;3;"4";2;"(360,380]";20;20;2014-09-27 00:29:53;17.4166666666667;1;11
"Ind18";NA;"plast";0.5;54;3;"4";2;"(380,400]";20;20;2014-09-27 00:48:56;17.4166666666667;1;12
"Ind18";NA;"plast";0.5;54;3;"4";2;"(400,420]";12;20;2014-09-27 01:02:31;17.4166666666667;0;12
"Ind18";NA;"plast";0.5;54;3;"4";2;"(420,440]";16;20;2014-09-27 01:22:09;17.4166666666667;0;12
"Ind18";NA;"plast";0.5;54;3;"4";2;"(440,460]";13;20;2014-09-27 01:46:08;17.4166666666667;0;12
"Ind18";NA;"plast";0.5;54;3;"4";2;"(460,480]";18;20;2014-09-27 01:54:57;17.4166666666667;1;12
"Ind18";NA;"plast";0.5;54;3;"4";2;"(480,500]";16;20;2014-09-27 02:17:29;17.4166666666667;0;12
"Ind18";NA;"plast";0.5;54;3;"4";2;"(500,520]";16;20;2014-09-27 02:24:22;17.4166666666667;0;12
"Ind18";NA;"plast";0.5;54;3;"4";2;"(520,540]";17;20;2014-09-27 02:42:53;17.4166666666667;0;12
"Ind18";NA;"plast";0.5;54;3;"4";2;"(540,560]";19;20;2014-09-27 02:58:40;17.4166666666667;1;12
"Ind18";NA;"plast";0.5;54;3;"4";2;"(560,580]";20;20;2014-09-27 03:15:22;17.4166666666667;1;13
"Ind18";NA;"plast";0.5;54;3;"4";2;"(580,600]";20;20;2014-09-27 03:26:39;17.4166666666667;1;14
"Ind18";NA;"plast";0.5;54;3;"4";2;"(600,620]";19;20;2014-09-27 03:51:23;17.4166666666667;1;15
"Ind18";NA;"plast";0.5;54;3;"4";2;"(620,640]";19;20;2014-09-27 04:08:09;17.4166666666667;1;16
"Ind18";NA;"plast";0.5;54;3;"4";2;"(640,660]";20;20;2014-09-27 04:27:03;17.4166666666667;1;17
"Ind18";NA;"plast";0.5;54;3;"4";2;"(660,680]";20;20;2014-09-27 04:44:47;17.4166666666667;1;18
"Ind18";NA;"plast";0.5;54;3;"4";2;"(680,700]";20;20;2014-09-27 05:19:31;17.4166666666667;1;19
"Ind18";NA;"plast";0.5;54;3;"4";2;"(700,720]";2;3;2014-09-27 05:21:31;17.4166666666667;0;19
"Ind18";NA;"plast";0.5;55;4;"4";2;"(0,20]";0;20;2014-09-27 18:12:08;15.4857142857143;0;0
"Ind18";NA;"plast";0.5;55;4;"4";2;"(20,40]";13;20;2014-09-27 18:16:48;15.4857142857143;0;0
"Ind18";NA;"plast";0.5;55;4;"4";2;"(40,60]";19;20;2014-09-27 18:21:51;15.4857142857143;1;0
"Ind18";NA;"plast";0.5;55;4;"4";2;"(60,80]";20;20;2014-09-27 18:50:16;15.4857142857143;1;1
"Ind18";NA;"plast";0.5;55;4;"4";2;"(80,100]";20;20;2014-09-27 19:12:56;15.4857142857143;1;2
"Ind18";NA;"plast";0.5;55;4;"4";2;"(100,120]";19;20;2014-09-27 19:42:17;15.4857142857143;1;3
"Ind18";NA;"plast";0.5;55;4;"4";2;"(120,140]";12;20;2014-09-27 19:55:51;15.4857142857143;0;3
"Ind18";NA;"plast";0.5;55;4;"4";2;"(140,160]";17;20;2014-09-27 20:11:41;15.4857142857143;1;3
"Ind18";NA;"plast";0.5;55;4;"4";2;"(160,180]";14;20;2014-09-27 20:33:07;15.4857142857143;0;3
"Ind18";NA;"plast";0.5;55;4;"4";2;"(180,200]";19;20;2014-09-27 21:00:09;15.4857142857143;1;3
"Ind18";NA;"plast";0.5;55;4;"4";2;"(200,220]";18;20;2014-09-27 21:22:04;15.4857142857143;1;4
"Ind18";NA;"plast";0.5;55;4;"4";2;"(220,240]";17;20;2014-09-27 21:33:49;15.4857142857143;1;5
"Ind18";NA;"plast";0.5;55;4;"4";2;"(240,260]";17;20;2014-09-27 21:51:06;15.4857142857143;1;6
"Ind18";NA;"plast";0.5;55;4;"4";2;"(260,280]";16;20;2014-09-27 22:06:31;15.4857142857143;1;7
"Ind18";NA;"plast";0.5;55;4;"4";2;"(280,300]";15;20;2014-09-27 22:25:37;15.4857142857143;0;7
"Ind18";NA;"plast";0.5;55;4;"4";2;"(300,320]";17;20;2014-09-27 22:47:26;15.4857142857143;1;7
"Ind18";NA;"plast";0.5;55;4;"4";2;"(320,340]";13;20;2014-09-27 22:55:21;15.4857142857143;0;7
"Ind18";NA;"plast";0.5;55;4;"4";2;"(340,360]";11;20;2014-09-27 23:20:54;15.4857142857143;0;7
"Ind18";NA;"plast";0.5;55;4;"4";2;"(360,380]";14;20;2014-09-27 23:33:22;15.4857142857143;0;7
"Ind18";NA;"plast";0.5;55;4;"4";2;"(380,400]";18;20;2014-09-28 00:11:16;15.4857142857143;1;7
"Ind18";NA;"plast";0.5;55;4;"4";2;"(400,420]";16;20;2014-09-28 00:21:49;15.4857142857143;1;8
"Ind18";NA;"plast";0.5;55;4;"4";2;"(420,440]";16;20;2014-09-28 00:42:08;15.4857142857143;1;9
"Ind18";NA;"plast";0.5;55;4;"4";2;"(440,460]";15;20;2014-09-28 00:51:55;15.4857142857143;0;9
"Ind18";NA;"plast";0.5;55;4;"4";2;"(460,480]";14;20;2014-09-28 01:20:19;15.4857142857143;0;9
"Ind18";NA;"plast";0.5;55;4;"4";2;"(480,500]";15;20;2014-09-28 01:28:44;15.4857142857143;0;9
"Ind18";NA;"plast";0.5;55;4;"4";2;"(500,520]";16;20;2014-09-28 01:58:42;15.4857142857143;1;9
"Ind18";NA;"plast";0.5;55;4;"4";2;"(520,540]";16;20;2014-09-28 02:16:20;15.4857142857143;1;10
"Ind18";NA;"plast";0.5;55;4;"4";2;"(540,560]";17;20;2014-09-28 02:37:03;15.4857142857143;1;11
"Ind18";NA;"plast";0.5;55;4;"4";2;"(560,580]";18;20;2014-09-28 03:04:43;15.4857142857143;1;12
"Ind18";NA;"plast";0.5;55;4;"4";2;"(580,600]";16;20;2014-09-28 03:24:22;15.4857142857143;1;13
"Ind18";NA;"plast";0.5;55;4;"4";2;"(600,620]";17;20;2014-09-28 03:53:36;15.4857142857143;1;14
"Ind18";NA;"plast";0.5;55;4;"4";2;"(620,640]";19;20;2014-09-28 04:16:31;15.4857142857143;1;15
"Ind18";NA;"plast";0.5;55;4;"4";2;"(640,660]";16;20;2014-09-28 04:34:42;15.4857142857143;1;16
"Ind18";NA;"plast";0.5;55;4;"4";2;"(660,680]";14;20;2014-09-28 05:03:15;15.4857142857143;0;16
"Ind18";NA;"plast";0.5;55;4;"4";2;"(680,700]";8;12;2014-09-28 05:14:33;15.4857142857143;0;16
"Ind18";NA;"plast";0.83;57;6;"4";2;"(0,20]";8;20;2014-09-30 18:10:12;17.2173913043478;0;0
"Ind18";NA;"plast";0.83;57;6;"4";2;"(20,40]";14;20;2014-09-30 18:47:59;17.2173913043478;0;0
"Ind18";NA;"plast";0.83;57;6;"4";2;"(40,60]";8;20;2014-09-30 18:53:32;17.2173913043478;0;0
"Ind18";NA;"plast";0.83;57;6;"4";2;"(60,80]";14;20;2014-09-30 19:09:19;17.2173913043478;0;0
"Ind18";NA;"plast";0.83;57;6;"4";2;"(80,100]";18;20;2014-09-30 19:16:30;17.2173913043478;1;0
"Ind18";NA;"plast";0.83;57;6;"4";2;"(100,120]";16;20;2014-09-30 19:59:34;17.2173913043478;0;0
"Ind18";NA;"plast";0.83;57;6;"4";2;"(120,140]";19;20;2014-09-30 20:33:16;17.2173913043478;1;0
"Ind18";NA;"plast";0.83;57;6;"4";2;"(140,160]";19;20;2014-09-30 21:03:03;17.2173913043478;1;1
"Ind18";NA;"plast";0.83;57;6;"4";2;"(160,180]";19;20;2014-09-30 21:41:37;17.2173913043478;1;2
"Ind18";NA;"plast";0.83;57;6;"4";2;"(180,200]";18;20;2014-09-30 22:15:53;17.2173913043478;1;3
"Ind18";NA;"plast";0.83;57;6;"4";2;"(200,220]";20;20;2014-09-30 22:51:13;17.2173913043478;1;4
"Ind18";NA;"plast";0.83;57;6;"4";2;"(220,240]";20;20;2014-09-30 23:12:18;17.2173913043478;1;5
"Ind18";NA;"plast";0.83;57;6;"4";2;"(240,260]";20;20;2014-09-30 23:54:10;17.2173913043478;1;6
"Ind18";NA;"plast";0.83;57;6;"4";2;"(260,280]";20;20;2014-10-01 00:23:04;17.2173913043478;1;7
"Ind18";NA;"plast";0.83;57;6;"4";2;"(280,300]";20;20;2014-10-01 00:57:47;17.2173913043478;1;8
"Ind18";NA;"plast";0.83;57;6;"4";2;"(300,320]";20;20;2014-10-01 01:36:34;17.2173913043478;1;9
"Ind18";NA;"plast";0.83;57;6;"4";2;"(320,340]";20;20;2014-10-01 02:09:37;17.2173913043478;1;10
"Ind18";NA;"plast";0.83;57;6;"4";2;"(340,360]";20;20;2014-10-01 02:41:45;17.2173913043478;1;11
"Ind18";NA;"plast";0.83;57;6;"4";2;"(360,380]";20;20;2014-10-01 03:25:04;17.2173913043478;1;12
"Ind18";NA;"plast";0.83;57;6;"4";2;"(380,400]";20;20;2014-10-01 04:01:59;17.2173913043478;1;13
"Ind18";NA;"plast";0.83;57;6;"4";2;"(400,420]";20;20;2014-10-01 04:34:07;17.2173913043478;1;14
"Ind18";NA;"plast";0.83;57;6;"4";2;"(420,440]";20;20;2014-10-01 05:16:32;17.2173913043478;1;15
"Ind18";NA;"plast";0.83;57;6;"4";2;"(440,460]";3;3;2014-10-01 05:32:32;17.2173913043478;0;15
"Ind18";NA;"plast";0.83;58;7;"4";2;"(0,20]";17;20;2014-10-01 18:09:32;19;0;0
"Ind18";NA;"plast";0.83;58;7;"4";2;"(20,40]";20;20;2014-10-01 18:43:28;19;1;0
"Ind18";NA;"plast";0.83;58;7;"4";2;"(40,60]";20;20;2014-10-01 19:08:46;19;1;1
"Ind18";NA;"plast";0.83;58;7;"4";2;"(60,80]";20;20;2014-10-01 19:38:04;19;1;2
"Ind18";NA;"plast";0.83;58;7;"4";2;"(80,100]";20;20;2014-10-01 20:14:47;19;1;3
"Ind18";NA;"plast";0.83;58;7;"4";2;"(100,120]";20;20;2014-10-01 20:48:20;19;1;4
"Ind18";NA;"plast";0.83;58;7;"4";2;"(120,140]";19;20;2014-10-01 21:24:22;19;0;4
"Ind18";NA;"plast";0.83;58;7;"4";2;"(140,160]";17;20;2014-10-01 22:14:30;19;0;4
"Ind18";NA;"plast";0.83;58;7;"4";2;"(160,180]";20;20;2014-10-01 22:39:59;19;1;4
"Ind18";NA;"plast";0.83;58;7;"4";2;"(180,200]";20;20;2014-10-01 23:10:31;19;1;5
"Ind18";NA;"plast";0.83;58;7;"4";2;"(200,220]";20;20;2014-10-01 23:45:34;19;1;6
"Ind18";NA;"plast";0.83;58;7;"4";2;"(220,240]";18;20;2014-10-02 00:04:25;19;0;6
"Ind18";NA;"plast";0.83;58;7;"4";2;"(240,260]";20;20;2014-10-02 00:36:55;19;1;6
"Ind18";NA;"plast";0.83;58;7;"4";2;"(260,280]";20;20;2014-10-02 01:08:56;19;1;7
"Ind18";NA;"plast";0.83;58;7;"4";2;"(280,300]";20;20;2014-10-02 01:48:22;19;1;8
"Ind18";NA;"plast";0.83;58;7;"4";2;"(300,320]";20;20;2014-10-02 02:18:31;19;1;9
"Ind18";NA;"plast";0.83;58;7;"4";2;"(320,340]";20;20;2014-10-02 02:57:59;19;1;10
"Ind18";NA;"plast";0.83;58;7;"4";2;"(340,360]";20;20;2014-10-02 03:28:13;19;1;11
"Ind18";NA;"plast";0.83;58;7;"4";2;"(360,380]";20;20;2014-10-02 03:55:25;19;1;12
"Ind18";NA;"plast";0.83;58;7;"4";2;"(380,400]";19;20;2014-10-02 04:19:36;19;0;12
"Ind18";NA;"plast";0.83;58;7;"4";2;"(400,420]";20;20;2014-10-02 05:05:45;19;1;12
"Ind18";NA;"plast";0.83;58;7;"4";2;"(420,440]";8;9;2014-10-02 05:22:49;19;0;12
"Ind18";NA;"plast";0.83;59;8;"4";2;"(0,20]";17;20;2014-10-02 18:28:07;18.92;0;0
"Ind18";NA;"plast";0.83;59;8;"4";2;"(20,40]";20;20;2014-10-02 18:34:56;18.92;1;0
"Ind18";NA;"plast";0.83;59;8;"4";2;"(40,60]";19;20;2014-10-02 19:07:27;18.92;1;1
"Ind18";NA;"plast";0.83;59;8;"4";2;"(60,80]";20;20;2014-10-02 19:32:14;18.92;1;2
"Ind18";NA;"plast";0.83;59;8;"4";2;"(80,100]";20;20;2014-10-02 20:00:25;18.92;1;3
"Ind18";NA;"plast";0.83;59;8;"4";2;"(100,120]";20;20;2014-10-02 20:19:55;18.92;1;4
"Ind18";NA;"plast";0.83;59;8;"4";2;"(120,140]";19;20;2014-10-02 20:49:38;18.92;1;5
"Ind18";NA;"plast";0.83;59;8;"4";2;"(140,160]";19;20;2014-10-02 21:14:33;18.92;1;6
"Ind18";NA;"plast";0.83;59;8;"4";2;"(160,180]";19;20;2014-10-02 21:42:38;18.92;1;7
"Ind18";NA;"plast";0.83;59;8;"4";2;"(180,200]";15;20;2014-10-02 21:47:00;18.92;0;7
"Ind18";NA;"plast";0.83;59;8;"4";2;"(200,220]";18;20;2014-10-02 22:17:46;18.92;0;7
"Ind18";NA;"plast";0.83;59;8;"4";2;"(220,240]";20;20;2014-10-02 22:40:35;18.92;1;7
"Ind18";NA;"plast";0.83;59;8;"4";2;"(240,260]";20;20;2014-10-02 23:09:29;18.92;1;8
"Ind18";NA;"plast";0.83;59;8;"4";2;"(260,280]";20;20;2014-10-02 23:45:28;18.92;1;9
"Ind18";NA;"plast";0.83;59;8;"4";2;"(280,300]";20;20;2014-10-03 00:14:06;18.92;1;10
"Ind18";NA;"plast";0.83;59;8;"4";2;"(300,320]";20;20;2014-10-03 00:54:25;18.92;1;11
"Ind18";NA;"plast";0.83;59;8;"4";2;"(320,340]";20;20;2014-10-03 01:18:56;18.92;1;12
"Ind18";NA;"plast";0.83;59;8;"4";2;"(340,360]";20;20;2014-10-03 01:51:47;18.92;1;13
"Ind18";NA;"plast";0.83;59;8;"4";2;"(360,380]";20;20;2014-10-03 02:16:35;18.92;1;14
"Ind18";NA;"plast";0.83;59;8;"4";2;"(380,400]";19;20;2014-10-03 02:38:32;18.92;1;15
"Ind18";NA;"plast";0.83;59;8;"4";2;"(400,420]";17;20;2014-10-03 03:27:00;18.92;0;15
"Ind18";NA;"plast";0.83;59;8;"4";2;"(420,440]";18;20;2014-10-03 03:45:12;18.92;0;15
"Ind18";NA;"plast";0.83;59;8;"4";2;"(440,460]";20;20;2014-10-03 04:09:57;18.92;1;15
"Ind18";NA;"plast";0.83;59;8;"4";2;"(460,480]";20;20;2014-10-03 04:46:23;18.92;1;16
"Ind18";NA;"plast";0.83;59;8;"4";2;"(480,500]";13;13;2014-10-03 05:10:33;18.92;0;16
"Ind18";NA;"plast";0.83;60;9;"4";2;"(0,20]";19;20;2014-10-03 18:09:01;19.4736842105263;0;0
"Ind18";NA;"plast";0.83;60;9;"4";2;"(20,40]";19;20;2014-10-03 18:50:19;19.4736842105263;0;0
"Ind18";NA;"plast";0.83;60;9;"4";2;"(40,60]";19;20;2014-10-03 19:05:16;19.4736842105263;0;0
"Ind18";NA;"plast";0.83;60;9;"4";2;"(60,80]";19;20;2014-10-03 19:41:32;19.4736842105263;0;0
"Ind18";NA;"plast";0.83;60;9;"4";2;"(80,100]";20;20;2014-10-03 20:15:52;19.4736842105263;1;0
"Ind18";NA;"plast";0.83;60;9;"4";2;"(100,120]";19;20;2014-10-03 20:55:18;19.4736842105263;0;0
"Ind18";NA;"plast";0.83;60;9;"4";2;"(120,140]";20;20;2014-10-03 21:32:52;19.4736842105263;1;0
"Ind18";NA;"plast";0.83;60;9;"4";2;"(140,160]";20;20;2014-10-03 22:10:58;19.4736842105263;1;1
"Ind18";NA;"plast";0.83;60;9;"4";2;"(160,180]";20;20;2014-10-03 22:41:09;19.4736842105263;1;2
"Ind18";NA;"plast";0.83;60;9;"4";2;"(180,200]";19;20;2014-10-03 23:15:11;19.4736842105263;0;2
"Ind18";NA;"plast";0.83;60;9;"4";2;"(200,220]";20;20;2014-10-03 23:48:36;19.4736842105263;1;2
"Ind18";NA;"plast";0.83;60;9;"4";2;"(220,240]";20;20;2014-10-04 00:24:17;19.4736842105263;1;3
"Ind18";NA;"plast";0.83;60;9;"4";2;"(240,260]";19;20;2014-10-04 01:02:05;19.4736842105263;0;3
"Ind18";NA;"plast";0.83;60;9;"4";2;"(260,280]";20;20;2014-10-04 01:40:32;19.4736842105263;1;3
"Ind18";NA;"plast";0.83;60;9;"4";2;"(280,300]";20;20;2014-10-04 02:29:51;19.4736842105263;1;4
"Ind18";NA;"plast";0.83;60;9;"4";2;"(300,320]";20;20;2014-10-04 02:57:45;19.4736842105263;1;5
"Ind18";NA;"plast";0.83;60;9;"4";2;"(320,340]";20;20;2014-10-04 03:39:55;19.4736842105263;1;6
"Ind18";NA;"plast";0.83;60;9;"4";2;"(340,360]";20;20;2014-10-04 04:27:45;19.4736842105263;1;7
"Ind18";NA;"plast";0.83;60;9;"4";2;"(360,380]";17;17;2014-10-04 05:09:48;19.4736842105263;0;7
"Ind19";8.91;"plast";0.83;26;9;"2";2;"(0,20]";7;20;2014-09-05 18:19:23;15.7058823529412;0;0
"Ind19";8.91;"plast";0.83;26;9;"2";2;"(20,40]";18;20;2014-09-05 18:47:50;15.7058823529412;1;0
"Ind19";8.91;"plast";0.83;26;9;"2";2;"(40,60]";16;20;2014-09-05 19:15:12;15.7058823529412;1;1
"Ind19";8.91;"plast";0.83;26;9;"2";2;"(60,80]";16;20;2014-09-05 19:43:21;15.7058823529412;1;2
"Ind19";8.91;"plast";0.83;26;9;"2";2;"(80,100]";13;20;2014-09-05 20:11:19;15.7058823529412;0;2
"Ind19";8.91;"plast";0.83;26;9;"2";2;"(100,120]";18;20;2014-09-05 21:29:08;15.7058823529412;1;2
"Ind19";8.91;"plast";0.83;26;9;"2";2;"(120,140]";8;20;2014-09-05 21:32:28;15.7058823529412;0;2
"Ind19";8.91;"plast";0.83;26;9;"2";2;"(140,160]";12;20;2014-09-05 21:50:35;15.7058823529412;0;2
"Ind19";8.91;"plast";0.83;26;9;"2";2;"(160,180]";19;20;2014-09-05 22:30:52;15.7058823529412;1;2
"Ind19";8.91;"plast";0.83;26;9;"2";2;"(180,200]";19;20;2014-09-05 23:08:41;15.7058823529412;1;3
"Ind19";8.91;"plast";0.83;26;9;"2";2;"(200,220]";19;20;2014-09-05 23:50:19;15.7058823529412;1;4
"Ind19";8.91;"plast";0.83;26;9;"2";2;"(220,240]";19;20;2014-09-06 00:53:52;15.7058823529412;1;5
"Ind19";8.91;"plast";0.83;26;9;"2";2;"(240,260]";17;20;2014-09-06 01:19:01;15.7058823529412;1;6
"Ind19";8.91;"plast";0.83;26;9;"2";2;"(260,280]";19;20;2014-09-06 02:13:06;15.7058823529412;1;7
"Ind19";8.91;"plast";0.83;26;9;"2";2;"(280,300]";20;20;2014-09-06 03:44:36;15.7058823529412;1;8
"Ind19";8.91;"plast";0.83;26;9;"2";2;"(300,320]";20;20;2014-09-06 04:27:35;15.7058823529412;1;9
"Ind19";8.91;"plast";0.83;26;9;"2";2;"(320,340]";7;7;2014-09-06 05:08:55;15.7058823529412;0;9
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(0,20]";2;20;2014-08-31 18:10:50;16.5882352941176;0;0
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(20,40]";5;20;2014-08-31 18:13:47;16.5882352941176;0;0
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(40,60]";10;20;2014-08-31 18:16:35;16.5882352941176;0;0
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(60,80]";14;20;2014-08-31 18:27:31;16.5882352941176;0;0
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(80,100]";16;20;2014-08-31 18:37:11;16.5882352941176;0;0
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(100,120]";18;20;2014-08-31 18:54:54;16.5882352941176;1;0
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(120,140]";18;20;2014-08-31 19:06:59;16.5882352941176;1;1
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(140,160]";18;20;2014-08-31 19:24:17;16.5882352941176;1;2
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(160,180]";20;20;2014-08-31 19:40:48;16.5882352941176;1;3
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(180,200]";20;20;2014-08-31 20:13:19;16.5882352941176;1;4
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(200,220]";20;20;2014-08-31 20:38:36;16.5882352941176;1;5
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(220,240]";20;20;2014-08-31 21:09:23;16.5882352941176;1;6
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(240,260]";20;20;2014-08-31 21:28:57;16.5882352941176;1;7
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(260,280]";16;20;2014-08-31 21:50:27;16.5882352941176;0;7
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(280,300]";18;20;2014-08-31 22:02:47;16.5882352941176;1;7
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(300,320]";19;20;2014-08-31 22:23:10;16.5882352941176;1;8
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(320,340]";20;20;2014-08-31 22:41:41;16.5882352941176;1;9
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(340,360]";19;20;2014-08-31 23:02:22;16.5882352941176;1;10
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(360,380]";19;20;2014-08-31 23:29:30;16.5882352941176;1;11
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(380,400]";15;20;2014-08-31 23:48:13;16.5882352941176;0;11
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(400,420]";19;20;2014-09-01 00:10:33;16.5882352941176;1;11
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(420,440]";17;20;2014-09-01 00:26:50;16.5882352941176;1;12
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(440,460]";18;20;2014-09-01 00:47:17;16.5882352941176;1;13
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(460,480]";20;20;2014-09-01 01:25:13;16.5882352941176;1;14
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(480,500]";17;20;2014-09-01 02:28:58;16.5882352941176;1;15
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(500,520]";16;20;2014-09-01 02:40:00;16.5882352941176;0;15
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(520,540]";8;20;2014-09-01 02:41:21;16.5882352941176;0;15
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(540,560]";15;20;2014-09-01 02:50:59;16.5882352941176;0;15
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(560,580]";20;20;2014-09-01 03:13:31;16.5882352941176;1;15
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(580,600]";20;20;2014-09-01 03:28:08;16.5882352941176;1;16
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(600,620]";20;20;2014-09-01 03:50:10;16.5882352941176;1;17
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(620,640]";20;20;2014-09-01 04:12:14;16.5882352941176;1;18
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(640,660]";20;20;2014-09-01 04:44:34;16.5882352941176;1;19
"Ind19";8.988;"plast";0.5;22;5;"2";2;"(660,680]";7;7;2014-09-01 05:02:54;16.5882352941176;0;19
"Ind19";8.998;"plast";0.5;19;2;"2";2;"(0,20]";8;20;2014-08-28 18:02:18;14.2045454545455;0;0
"Ind19";8.998;"plast";0.5;19;2;"2";2;"(20,40]";14;20;2014-08-28 18:04:51;14.2045454545455;0;0
"Ind19";8.998;"plast";0.5;19;2;"2";2;"(40,60]";16;20;2014-08-28 18:10:10;14.2045454545455;1;0
