"IdLabel";"weight";"cond";"day";"cohort_day";"cohort";"cage";"prob_cond";"successes";"failures";"sampling";"group";"prob_cen";"predicted_failures";"predicted_sampling";"slope"
"Ind24";7.589;"plast";26;9;2;2;0.83;118;35;0.228758169934641;"50-83-30";0.285297872340425;13.8046613018014;0.104735759459917;-2.13120198285208
"Ind24";7.883;"plast";27;10;2;2;0.3;470;6;0.0126050420168067;"50-83-30";-0.244702127659574;94.6182657823548;0.167579179627227;-2.13120198285208
"Ind24";7.588;"plast";28;11;2;2;0.3;331;206;0.383612662942272;"50-83-30";-0.244702127659574;109.06415529015;0.247836943725263;-2.13120198285208
"Ind25";8.664;"plast";36;2;3;1;0.5;565;110;0.162962962962963;"50-30-83";-0.0447021276595745;97.4924684242658;0.147160115881998;-3.24114094921713
"Ind25";8.502;"plast";37;3;3;1;0.5;388;262;0.403076923076923;"50-30-83";-0.0447021276595745;95.0650704750632;0.196795579489059;-3.24114094921713
"Ind25";8.26;"plast";38;4;3;1;0.5;393;139;0.261278195488722;"50-30-83";-0.0447021276595745;79.3167174900169;0.167931209192682;-3.24114094921713
"Ind25";8.257;"plast";39;5;3;1;0.5;528;36;0.0638297872340425;"50-30-83";-0.0447021276595745;84.1079903753111;0.137407110669705;-3.24114094921713
"Ind25";8.447;"plast";40;6;3;1;0.3;963;85;0.0811068702290076;"50-30-83";-0.244702127659574;240.719330382391;0.199979616764915;-3.24114094921713
"Ind25";8.315;"plast";41;7;3;1;0.3;730;108;0.128878281622912;"50-30-83";-0.244702127659574;194.235194672308;0.210157756155537;-3.24114094921713
"Ind25";8.216;"plast";42;8;3;1;0.3;665;350;0.344827586206897;"50-30-83";-0.244702127659574;236.879144403833;0.262650651003153;-3.24114094921713
"Ind25";8.185;"plast";43;9;3;1;0.3;590;60;0.0923076923076923;"50-30-83";-0.244702127659574;152.023510742649;0.204876946002017;-3.24114094921713
"Ind25";8.244;"plast";44;10;3;1;0.83;298;9;0.0293159609120521;"50-30-83";0.285297872340425;20.1187515976741;0.0632428974923125;-3.24114094921713
"Ind25";8.081;"plast";45;11;3;1;0.83;262;8;0.0296296296296296;"50-30-83";0.285297872340425;17.9729948673329;0.0641954588364837;-3.24114094921713
"Ind25";7.842;"plast";46;12;3;1;0.83;216;0;0;"50-30-83";0.285297872340425;14.7239039712592;0.063816118390114;-3.24114094921713
"Ind25";7.783;"plast";47;13;3;1;0.83;162;12;0.0689655172413793;"50-30-83";0.285297872340425;11.9323752478691;0.0686035318661314;-3.24114094921713
"Ind26";9.032;"plast";36;2;3;1;0.5;410;101;0.197651663405088;"50-30-83";-0.0447021276595745;48.6712478191726;0.106113579280559;-1.76577157145223
"Ind26";9.048;"plast";37;3;3;1;0.5;424;11;0.0252873563218391;"50-30-83";-0.0447021276595745;41.3738392633942;0.0889045231439777;-1.76577157145223
"Ind26";9.008;"plast";38;4;3;1;0.5;496;11;0.0216962524654832;"50-30-83";-0.0447021276595745;48.3932746189863;0.0888939611769748;-1.76577157145223
"Ind26";8.898;"plast";39;5;3;1;0.5;361;88;0.195991091314031;"50-30-83";-0.0447021276595745;43.2822705787499;0.107059531739518;-1.76577157145223
"Ind26";9.04;"plast";40;6;3;1;0.3;814;10;0.0121359223300971;"50-30-83";-0.244702127659574;103.084176337709;0.112404268874604;-1.76577157145223
"Ind26";8.925;"plast";41;7;3;1;0.3;574;37;0.060556464811784;"50-30-83";-0.244702127659574;77.1756971215047;0.118517471494493;-1.76577157145223
"Ind26";8.902;"plast";42;8;3;1;0.3;585;110;0.158273381294964;"50-30-83";-0.244702127659574;87.9562579417181;0.130701300275798;-1.76577157145223
"Ind26";8.879;"plast";43;9;3;1;0.3;578;38;0.0616883116883117;"50-30-83";-0.244702127659574;78.1102038229557;0.119050432942258;-1.76577157145223
"Ind26";9.108;"plast";45;11;3;1;0.83;164;7;0.0409356725146199;"50-30-83";0.285297872340425;10.6304502205516;0.0608739782044068;-1.76577157145223
"Ind26";9.04;"plast";46;12;3;1;0.83;277;14;0.0481099656357388;"50-30-83";0.285297872340425;18.2063750663402;0.0616733804012491;-1.76577157145223
"Ind26";8.906;"plast";47;13;3;1;0.83;247;19;0.0714285714285714;"50-30-83";0.285297872340425;16.8570326341087;0.0638869938990195;-1.76577157145223
"Ind27";8.202;"plast";36;2;3;1;0.5;414;129;0.237569060773481;"50-30-83";-0.0447021276595745;97.4122135092198;0.190476900895257;-3.82175091203955
"Ind27";8.062;"plast";37;3;3;1;0.5;246;28;0.102189781021898;"50-30-83";-0.0447021276595745;49.6742115146219;0.168003192636113;-3.82175091203955
"Ind27";8.001;"plast";38;4;3;1;0.5;414;15;0.034965034965035;"50-30-83";-0.0447021276595745;78.1355526266095;0.158768356014084;-3.82175091203955
"Ind27";7.917;"plast";39;5;3;1;0.5;369;135;0.267857142857143;"50-30-83";-0.0447021276595745;92.3871573555035;0.200237817378862;-3.82175091203955
"Ind27";8.091;"plast";40;6;3;1;0.3;525;124;0.191063174114022;"50-30-83";-0.244702127659574;190.271932825772;0.266013419643182;-3.82175091203955
"Ind27";7.832;"plast";42;8;3;1;0.3;258;263;0.504798464491363;"50-30-83";-0.244702127659574;155.230339015834;0.375650876422909;-3.82175091203955
"Ind27";7.79;"plast";43;9;3;1;0.3;530;359;0.403824521934758;"50-30-83";-0.244702127659574;265.573485880855;0.333813897262819;-3.82175091203955
"Ind27";8.253;"plast";44;10;3;1;0.83;209;3;0.0141509433962264;"50-30-83";0.285297872340425;14.7129636597;0.0657671483092084;-3.82175091203955
"Ind27";8.029;"plast";45;11;3;1;0.83;172;14;0.0752688172043011;"50-30-83";0.285297872340425;13.1774283356059;0.0711610937361317;-3.82175091203955
"Ind27";7.94;"plast";46;12;3;1;0.83;312;10;0.031055900621118;"50-30-83";0.285297872340425;23.005360039483;0.0686716177817921;-3.82175091203955
"Ind27";7.814;"plast";47;13;3;1;0.83;212;4;0.0185185185185185;"50-30-83";0.285297872340425;15.6205164942473;0.0686252572256248;-3.82175091203955
"Ind28";8.867;"plast";36;2;3;1;0.5;617;6;0.00963081861958266;"50-30-83";-0.0447021276595745;31.6105374221875;0.0487357753203012;-2.02390517698278
"Ind28";8.904;"plast";37;3;3;1;0.5;422;12;0.0276497695852535;"50-30-83";-0.0447021276595745;21.9434081577476;0.0494283905437568;-2.02390517698278
"Ind28";8.796;"plast";38;4;3;1;0.5;610;4;0.00651465798045603;"50-30-83";-0.0447021276595745;31.3674585188738;0.0489071562678148;-2.02390517698278
"Ind28";8.772;"plast";39;5;3;1;0.5;567;18;0.0307692307692308;"50-30-83";-0.0447021276595745;29.9556896811155;0.0501807591399579;-2.02390517698278
"Ind28";8.861;"plast";40;6;3;1;0.3;1008;19;0.0185004868549172;"50-30-83";-0.244702127659574;75.04098330777;0.06928729795486;-2.02390517698278
"Ind28";8.713;"plast";41;7;3;1;0.3;869;60;0.0645855758880517;"50-30-83";-0.244702127659574;68.826783694504;0.0733896545621843;-2.02390517698278
"Ind28";8.495;"plast";42;8;3;1;0.3;477;52;0.0982986767485822;"50-30-83";-0.244702127659574;40.0244241008227;0.0774130239019766;-2.02390517698278
"Ind28";8.401;"plast";43;9;3;1;0.3;885;34;0.0369967355821545;"50-30-83";-0.244702127659574;70.1806535779088;0.0734736966405534;-2.02390517698278
"Ind28";8.612;"plast";44;10;3;1;0.83;430;22;0.0486725663716814;"50-30-83";0.285297872340425;13.5821635066094;0.0306192733252383;-2.02390517698278
"Ind28";8.525;"plast";45;11;3;1;0.83;352;0;0;"50-30-83";0.285297872340425;10.6729954310552;0.0294287017933877;-2.02390517698278
"Ind29";8.116;"plast";36;2;3;1;0.5;425;89;0.173151750972763;"50-30-83";-0.0447021276595745;76.2081445540912;0.152048895019236;-3.65788836775081
"Ind29";8.109;"plast";37;3;3;1;0.5;452;87;0.161410018552876;"50-30-83";-0.0447021276595745;79.9584641845074;0.150309600406648;-3.65788836775081
"Ind29";8.029;"plast";38;4;3;1;0.5;355;19;0.0508021390374332;"50-30-83";-0.0447021276595745;55.8310590935503;0.135897853528248;-3.65788836775081
"Ind29";8.13;"plast";40;6;3;1;0.3;759;126;0.142372881355932;"50-30-83";-0.244702127659574;214.930160892153;0.220683340061334;-3.65788836775081
"Ind29";8.004;"plast";41;7;3;1;0.3;471;182;0.278713629402757;"50-30-83";-0.244702127659574;159.923335907475;0.253475068690324;-3.65788836775081
"Ind29";7.794;"plast";42;8;3;1;0.3;367;127;0.257085020242915;"50-30-83";-0.244702127659574;122.708074537523;0.250573925401185;-3.65788836775081
"Ind29";7.767;"plast";43;9;3;1;0.3;662;278;0.295744680851064;"50-30-83";-0.244702127659574;233.921836623712;0.261096255344382;-3.65788836775081
"Ind29";7.844;"plast";44;10;3;1;0.83;262;7;0.0260223048327138;"50-30-83";0.285297872340425;16.1272871349726;0.0579852746600379;-3.65788836775081
"Ind29";7.828;"plast";45;11;3;1;0.83;255;1;0.00390625;"50-30-83";0.285297872340425;15.3718517659519;0.0568544826894872;-3.65788836775081
"Ind29";7.67;"plast";46;12;3;1;0.83;255;1;0.00390625;"50-30-83";0.285297872340425;15.614156370883;0.0576989636472804;-3.65788836775081
"Ind29";7.583;"plast";47;13;3;1;0.83;269;54;0.1671826625387;"50-30-83";0.285297872340425;19.8747513210251;0.0688005830559362;-3.65788836775081
"Ind3";7.948;"plast";2;2;1;1;0.5;600;16;0.025974025974026;"50-30-83";-0.0447021276595745;39.79774499291;0.0622036343584659;-3.06654005772613
"Ind3";7.761;"plast";3;3;1;1;0.5;464;33;0.0663983903420523;"50-30-83";-0.0447021276595745;32.6685900379006;0.0657754299208002;-3.06654005772613
"Ind3";7.605;"plast";4;4;1;1;0.5;455;18;0.0380549682875264;"50-30-83";-0.0447021276595745;31.5565654422799;0.0648569306912856;-3.06654005772613
"Ind3";7.436;"plast";5;5;1;1;0.5;474;4;0.00836820083682008;"50-30-83";-0.0447021276595745;32.422817458657;0.0640232160576056;-3.06654005772613
"Ind3";7.699;"plast";6;6;1;1;0.3;762;143;0.158011049723757;"50-30-83";-0.244702127659574;100.12252440754;0.116134913046548;-3.06654005772613
"Ind3";7.47;"plast";7;7;1;1;0.3;867;148;0.145812807881773;"50-30-83";-0.244702127659574;114.543234325415;0.116697085079637;-3.06654005772613
"Ind3";7.215;"plast";8;8;1;1;0.3;603;214;0.261933904528764;"50-30-83";-0.244702127659574;94.3287838971031;0.135271605124251;-3.06654005772613
"Ind3";7.109;"plast";9;9;1;1;0.3;685;7;0.0101156069364162;"50-30-83";-0.244702127659574;80.6763796022122;0.105366159583146;-3.06654005772613
"Ind3";7.511;"plast";10;10;1;1;0.83;330;30;0.0833333333333333;"50-30-83";0.285297872340425;10.1476514058162;0.0298330779703355;-3.06654005772613
"Ind3";7.355;"plast";11;11;1;1;0.83;269;2;0.00738007380073801;"50-30-83";0.285297872340425;7.77435719824198;0.0280891527558441;-3.06654005772613
"Ind3";7.08;"plast";12;12;1;1;0.83;178;1;0.00558659217877095;"50-30-83";0.285297872340425;5.30354176283464;0.0289331112308597;-3.06654005772613
"Ind3";6.821;"plast";13;13;1;1;0.83;159;0;0;"50-30-83";0.285297872340425;4.86354751969706;0.0296804725231061;-3.06654005772613
"Ind30";8.506;"plast";36;2;3;1;0.5;418;47;0.101075268817204;"50-30-83";-0.0447021276595745;61.2620715763147;0.127825828934931;-3.27305502130937
"Ind30";8.451;"plast";37;3;3;1;0.5;324;223;0.407678244972578;"50-30-83";-0.0447021276595745;72.3938633327963;0.182631140462478;-3.27305502130937
"Ind30";8.422;"plast";38;4;3;1;0.5;449;21;0.0446808510638298;"50-30-83";-0.0447021276595745;62.3533536442501;0.121937899106123;-3.27305502130937
"Ind30";8.378;"plast";39;5;3;1;0.5;352;122;0.257383966244726;"50-30-83";-0.0447021276595745;63.1156751826856;0.152043584369367;-3.27305502130937
"Ind30";8.626;"plast";40;6;3;1;0.3;880;43;0.0465872156013001;"50-30-83";-0.244702127659574;192.714914789519;0.179651566443757;-3.27305502130937
"Ind30";8.363;"plast";41;7;3;1;0.3;477;151;0.240445859872611;"50-30-83";-0.244702127659574;133.591918206191;0.218790839221488;-3.27305502130937
"Ind30";8.408;"plast";44;10;3;1;0.83;335;17;0.0482954545454545;"50-30-83";0.285297872340425;20.1057345654509;0.0566190083921193;-3.27305502130937
"Ind30";8.253;"plast";45;11;3;1;0.83;229;1;0.00434782608695652;"50-30-83";0.285297872340425;13.3417588123243;0.055053486768892;-3.27305502130937
"Ind30";7.95;"plast";47;13;3;1;0.83;192;2;0.0103092783505155;"50-30-83";0.285297872340425;11.6125614706177;0.0570326378036034;-3.27305502130937
"Ind31";8.29;"plast";36;2;3;1;0.5;534;73;0.120263591433278;"50-83-30";-0.0447021276595745;37.4360015683365;0.0655121509068232;-2.10840836539396
"Ind31";8.15;"plast";37;3;3;1;0.5;458;26;0.0537190082644628;"50-83-30";-0.0447021276595745;30.2251471711747;0.0619082145733422;-2.10840836539396
"Ind31";7.94;"plast";38;4;3;1;0.5;515;5;0.00961538461538462;"50-83-30";-0.0447021276595745;33.1091191843487;0.0604060724872066;-2.10840836539396
"Ind31";8.243;"plast";40;6;3;1;0.83;441;2;0.00451467268623025;"50-83-30";0.285297872340425;15.3799731208471;0.0336999299414363;-2.10840836539396
"Ind31";7.936;"plast";41;7;3;1;0.83;362;0;0;"50-83-30";0.285297872340425;12.9539467385262;0.0345481007766526;-2.10840836539396
"Ind31";7.812;"plast";42;8;3;1;0.83;258;36;0.122448979591837;"50-83-30";0.285297872340425;10.65606871814;0.0396643514102777;-2.10840836539396
"Ind31";7.528;"plast";43;9;3;1;0.83;280;2;0.00709219858156028;"50-83-30";0.285297872340425;10.5378049125632;0.0362699956232358;-2.10840836539396
"Ind31";7.907;"plast";44;10;3;1;0.3;767;270;0.260366441658631;"50-83-30";-0.244702127659574;95.5137266273996;0.110738790211348;-2.10840836539396
"Ind31";7.798;"plast";45;11;3;1;0.3;483;2;0.00412371134020619;"50-83-30";-0.244702127659574;45.1058594550656;0.0854106400213185;-2.10840836539396
"Ind31";7.404;"plast";47;13;3;1;0.3;696;19;0.0265734265734266;"50-83-30";-0.244702127659574;68.9579236977756;0.0901460349144902;-2.10840836539396
"Ind32";9.244;"plast";36;2;3;1;0.5;418;28;0.062780269058296;"50-83-30";-0.0447021276595745;62.8934800210661;0.130784638665326;-3.19698421996341
"Ind32";9.229;"plast";37;3;3;1;0.5;225;25;0.1;"50-83-30";-0.0447021276595745;35.2950457172632;0.135596302342232;-3.19698421996341
"Ind32";8.836;"plast";38;4;3;1;0.5;298;89;0.229974160206718;"50-83-30";-0.0447021276595745;56.3680723103694;0.159066452976046;-3.19698421996341
"Ind32";8.995;"plast";39;5;3;1;0.5;246;7;0.0276679841897233;"50-83-30";-0.0447021276595745;36.3811767645595;0.12883711719529;-3.19698421996341
"Ind32";9.284;"plast";40;6;3;1;0.83;261;9;0.0333333333333333;"50-83-30";0.285297872340425;17.2523186327943;0.0620024254157678;-3.19698421996341
"Ind32";9.146;"plast";41;7;3;1;0.83;172;0;0;"50-83-30";0.285297872340425;11.1271561008445;0.0607619117653799;-3.19698421996341
"Ind32";9.04;"plast";42;8;3;1;0.83;188;16;0.0784313725490196;"50-83-30";0.285297872340425;13.3263450728443;0.0661927532038715;-3.19698421996341
"Ind32";8.967;"plast";43;9;3;1;0.83;216;14;0.0608695652173913;"50-83-30";0.285297872340425;15.1275222716524;0.0654509775511393;-3.19698421996341
"Ind32";8.823;"plast";44;10;3;1;0.3;566;283;0.333333333333333;"50-83-30";-0.244702127659574;190.196052523581;0.251516854509962;-3.19698421996341
"Ind32";8.658;"plast";45;11;3;1;0.3;390;49;0.111617312072893;"50-83-30";-0.244702127659574;99.5016620079827;0.203271346617736;-3.19698421996341
"Ind32";8.48;"plast";46;12;3;1;0.3;395;133;0.251893939393939;"50-83-30";-0.244702127659574;121.210794643258;0.234808717487251;-3.19698421996341
"Ind32";8.333;"plast";47;13;3;1;0.3;431;118;0.214936247723133;"50-83-30";-0.244702127659574;127.381745915444;0.228126629939535;-3.19698421996341
"Ind33";9.116;"plast";36;2;3;1;0.5;448;95;0.174953959484346;"50-83-30";-0.0447021276595745;59.095935915614;0.116537979759018;-2.03793195165076
"Ind33";9.161;"plast";37;3;3;1;0.5;562;116;0.171091445427729;"50-83-30";-0.0447021276595745;73.5040315173326;0.115662573126144;-2.03793195165076
"Ind33";9.252;"plast";38;4;3;1;0.5;636;28;0.0421686746987952;"50-83-30";-0.0447021276595745;71.4323598219495;0.100974119758853;-2.03793195165076
"Ind33";9.03;"plast";39;5;3;1;0.5;470;55;0.104761904761905;"50-83-30";-0.0447021276595745;57.5642012296773;0.109113167829628;-2.03793195165076
"Ind33";9.512;"plast";40;6;3;1;0.83;399;22;0.0522565320665083;"50-83-30";0.285297872340425;26.8095382527609;0.0629613379793451;-2.03793195165076
"Ind33";9.291;"plast";41;7;3;1;0.83;350;5;0.0140845070422535;"50-83-30";0.285297872340425;23.05599296171;0.0618030359964661;-2.03793195165076
"Ind33";9.161;"plast";43;9;3;1;0.83;344;22;0.0601092896174863;"50-83-30";0.285297872340425;24.0568035157301;0.065361659629536;-2.03793195165076
"Ind33";9.185;"plast";44;10;3;1;0.3;863;58;0.0629750271444083;"50-83-30";-0.244702127659574;135.786108135286;0.135951138115844;-2.03793195165076
"Ind33";9.046;"plast";45;11;3;1;0.3;1098;70;0.0599315068493151;"50-83-30";-0.244702127659574;174.106353834703;0.136864620878488;-2.03793195165076
"Ind33";8.997;"plast";46;12;3;1;0.3;943;26;0.0268317853457172;"50-83-30";-0.244702127659574;145.01025658308;0.133280229396447;-2.03793195165076
"Ind33";8.882;"plast";47;13;3;1;0.3;960;117;0.108635097493036;"50-83-30";-0.244702127659574;162.677276855066;0.144901193075512;-2.03793195165076
"Ind34";8.766;"plast";36;2;3;1;0.5;486;49;0.091588785046729;"50-83-30";-0.0447021276595745;77.4800776637784;0.137502780905787;-1.91528245193292
"Ind34";8.777;"plast";37;3;3;1;0.5;463;86;0.156648451730419;"50-83-30";-0.0447021276595745;79.4386273805322;0.146447217013556;-1.91528245193292
"Ind34";8.797;"plast";38;4;3;1;0.5;533;44;0.0762564991334489;"50-83-30";-0.0447021276595745;83.358783459649;0.135243928855451;-1.91528245193292
"Ind34";8.649;"plast";39;5;3;1;0.5;457;70;0.132827324478178;"50-83-30";-0.0447021276595745;77.0351632751538;0.144251106617604;-1.91528245193292
"Ind34";8.824;"plast";40;6;3;1;0.83;328;21;0.0601719197707736;"50-83-30";0.285297872340425;32.7830812290574;0.0908664594730366;-1.91528245193292
"Ind34";8.645;"plast";41;7;3;1;0.83;256;20;0.072463768115942;"50-83-30";0.285297872340425;26.3359851666034;0.0932788824317341;-1.91528245193292
"Ind34";8.305;"plast";43;9;3;1;0.83;224;81;0.265573770491803;"50-83-30";0.285297872340425;30.019140468388;0.118176687052147;-1.91528245193292
"Ind34";8.431;"plast";44;10;3;1;0.3;596;208;0.258706467661692;"50-83-30";-0.244702127659574;155.431385939108;0.206847077254907;-1.91528245193292
"Ind34";8.299;"plast";45;11;3;1;0.3;740;35;0.0451612903225806;"50-83-30";-0.244702127659574;151.319156574508;0.169769891579638;-1.91528245193292
"Ind34";8.066;"plast";46;12;3;1;0.3;717;79;0.0992462311557789;"50-83-30";-0.244702127659574;158.210481265308;0.180768494724355;-1.91528245193292
"Ind34";7.956;"plast";47;13;3;1;0.3;481;48;0.0907372400756144;"50-83-30";-0.244702127659574;106.042226297146;0.18063815777959;-1.91528245193292
"Ind35";8.762;"plast";36;2;3;1;0.5;539;55;0.0925925925925926;"50-83-30";-0.0447021276595745;79.113813975802;0.127992308515045;-3.43941488126867
"Ind35";8.907;"plast";37;3;3;1;0.5;515;24;0.0445269016697588;"50-83-30";-0.0447021276595745;70.9756135111159;0.121123834976401;-3.43941488126867
"Ind35";8.608;"plast";38;4;3;1;0.5;559;19;0.0328719723183391;"50-83-30";-0.0447021276595745;77.9397322331012;0.122365944984851;-3.43941488126867
"Ind35";8.541;"plast";39;5;3;1;0.5;511;40;0.0725952813067151;"50-83-30";-0.0447021276595745;74.7054531774836;0.127547819082446;-3.43941488126867
"Ind35";8.608;"plast";40;6;3;1;0.83;368;0;0;"50-83-30";0.285297872340425;20.3822058627554;0.0524797623451317;-3.43941488126867
"Ind35";8.465;"plast";41;7;3;1;0.83;350;7;0.0196078431372549;"50-83-30";0.285297872340425;20.0496587832832;0.0541809951918512;-3.43941488126867
"Ind35";8.35;"plast";43;9;3;1;0.83;253;44;0.148148148148148;"50-83-30";0.285297872340425;16.8719903592521;0.0625184938117964;-3.43941488126867
"Ind35";8.492;"plast";44;10;3;1;0.3;661;474;0.417621145374449;"50-83-30";-0.244702127659574;250.632569966296;0.274927178145426;-3.43941488126867
"Ind35";8.331;"plast";45;11;3;1;0.3;559;627;0.528667790893761;"50-83-30";-0.244702127659574;264.872934578033;0.321497312827365;-3.43941488126867
"Ind35";8.082;"plast";46;12;3;1;0.3;666;76;0.102425876010782;"50-83-30";-0.244702127659574;168.682741524355;0.202092044237425;-3.43941488126867
"Ind36";8.773;"plast";36;2;3;1;0.5;436;120;0.215827338129496;"50-83-30";-0.0447021276595745;67.3485732219051;0.133801061142998;-2.3776689757112
"Ind36";8.667;"plast";37;3;3;1;0.5;392;84;0.176470588235294;"50-83-30";-0.0447021276595745;58.1795877208605;0.129236396557668;-2.3776689757112
"Ind36";8.554;"plast";38;4;3;1;0.5;549;12;0.0213903743315508;"50-83-30";-0.0447021276595745;69.2400532875651;0.111995418154118;-2.3776689757112
"Ind36";8.616;"plast";39;5;3;1;0.5;547;52;0.0868113522537563;"50-83-30";-0.0447021276595745;73.53466201146;0.118502102321082;-2.3776689757112
"Ind36";8.882;"plast";40;6;3;1;0.83;361;2;0.00550964187327824;"50-83-30";0.285297872340425;24.0018751437771;0.0623422292029454;-2.3776689757112
"Ind36";8.743;"plast";41;7;3;1;0.83;348;4;0.0113636363636364;"50-83-30";0.285297872340425;23.5768861681952;0.0634508954831036;-2.3776689757112
"Ind36";8.637;"plast";42;8;3;1;0.83;196;17;0.07981220657277;"50-83-30";0.285297872340425;14.41097764904;0.0684896663190127;-2.3776689757112
"Ind36";8.607;"plast";43;9;3;1;0.83;309;90;0.225563909774436;"50-83-30";0.285297872340425;27.0731243957339;0.0805572431428783;-2.3776689757112
"Ind36";8.735;"plast";44;10;3;1;0.3;985;173;0.149395509499136;"50-83-30";-0.244702127659574;199.570408334073;0.168474923001614;-2.3776689757112
"Ind36";8.67;"plast";45;11;3;1;0.3;767;26;0.0327868852459016;"50-83-30";-0.244702127659574;137.3506599335;0.151877657659475;-2.3776689757112
"Ind36";8.321;"plast";47;13;3;1;0.3;688;103;0.130214917825537;"50-83-30";-0.244702127659574;140.808717658671;0.169892901291442;-2.3776689757112
"Ind37";8.887;"plast";53;2;4;2;0.5;468;9;0.0188679245283019;"50-30-83";-0.0447021276595745;36.7842313299076;0.0728711973291948;-0.314061456087472
"Ind37";8.802;"plast";54;3;4;2;0.5;375;2;0.00530503978779841;"50-30-83";-0.0447021276595745;29.3001285025655;0.0724712322281135;-0.314061456087472
"Ind37";8.766;"plast";55;4;4;2;0.5;388;4;0.0102040816326531;"50-30-83";-0.0447021276595745;30.5677070449136;0.073029300948039;-0.314061456087472
"Ind37";8.671;"plast";56;5;4;2;0.5;447;84;0.15819209039548;"50-30-83";-0.0447021276595745;41.7769335254617;0.0854723917189218;-0.314061456087472
"Ind37";8.925;"plast";57;6;4;2;0.3;755;7;0.00918635170603675;"50-30-83";-0.244702127659574;63.1205187304777;0.0771530810991335;-0.314061456087472
"Ind37";8.816;"plast";58;7;4;2;0.3;839;5;0.00592417061611374;"50-30-83";-0.244702127659574;70.5974745201736;0.0776139737606625;-0.314061456087472
"Ind37";8.672;"plast";59;8;4;2;0.3;458;134;0.226351351351351;"50-30-83";-0.244702127659574;50.173720821156;0.0987334030970363;-0.314061456087472
"Ind37";8.395;"plast";60;9;4;2;0.3;376;35;0.0851581508515815;"50-30-83";-0.244702127659574;35.7555753239651;0.0868368941837229;-0.314061456087472
"Ind37";8.781;"plast";61;10;4;2;0.83;96;2;0.0204081632653061;"50-30-83";0.285297872340425;7.29052568381605;0.0705827144895474;-0.314061456087472
"Ind37";8.515;"plast";62;11;4;2;0.83;123;30;0.196078431372549;"50-30-83";0.285297872340425;11.6718703824568;0.0866689558057647;-0.314061456087472
"Ind37";8.268;"plast";63;12;4;2;0.83;155;53;0.254807692307692;"50-30-83";0.285297872340425;16.2578262695642;0.0949318733263257;-0.314061456087472
"Ind37";8.326;"plast";64;13;4;2;0.83;101;17;0.144067796610169;"50-30-83";0.285297872340425;9.16999170096525;0.0832349313945252;-0.314061456087472
"Ind38";8.39;"plast";53;2;4;2;0.5;345;61;0.150246305418719;"50-30-83";-0.0447021276595745;39.1508283649007;0.101915251703458;-1.41887408380179
"Ind38";8.381;"plast";54;3;4;2;0.5;457;25;0.0518672199170125;"50-30-83";-0.0447021276595745;46.5164160751945;0.0923831171936364;-1.41887408380179
"Ind38";8.283;"plast";55;4;4;2;0.5;348;21;0.0569105691056911;"50-30-83";-0.0447021276595745;35.9225092008888;0.0935670827836047;-1.41887408380179
"Ind38";8.223;"plast";56;5;4;2;0.5;335;20;0.0563380281690141;"50-30-83";-0.0447021276595745;34.7466096267536;0.0939741128710526;-1.41887408380179
"Ind38";8.366;"plast";57;6;4;2;0.3;453;43;0.0866935483870968;"50-30-83";-0.244702127659574;60.1646766905432;0.11724243585617;-1.41887408380179
"Ind38";8.373;"plast";58;7;4;2;0.3;868;29;0.032329988851728;"50-30-83";-0.244702127659574;108.742547494084;0.11133184253422;-1.41887408380179
"Ind38";8.293;"plast";59;8;4;2;0.3;717;25;0.0336927223719677;"50-30-83";-0.244702127659574;90.5556484093854;0.112135490090063;-1.41887408380179
"Ind38";8.155;"plast";60;9;4;2;0.3;468;24;0.0487804878048781;"50-30-83";-0.244702127659574;60.7522820712681;0.114897437100951;-1.41887408380179
"Ind38";8.289;"plast";61;10;4;2;0.83;229;86;0.273015873015873;"50-30-83";0.285297872340425;21.8658452070274;0.0871615073346578;-1.41887408380179
"Ind38";8.162;"plast";62;11;4;2;0.83;323;7;0.0212121212121212;"50-30-83";0.285297872340425;23.1892723261421;0.0669843758309635;-1.41887408380179
"Ind38";8.015;"plast";63;12;4;2;0.83;272;20;0.0684931506849315;"50-30-83";0.285297872340425;20.8186822233458;0.0710975203674553;-1.41887408380179
"Ind38";7.831;"plast";64;13;4;2;0.83;174;2;0.0113636363636364;"50-30-83";0.285297872340425;12.7842468397614;0.0684439242391183;-1.41887408380179
"Ind39";8.259;"plast";53;2;4;2;0.5;408;34;0.0769230769230769;"50-30-83";-0.0447021276595745;55.3923538760239;0.119536616028938;-2.27036312744939
"Ind39";8.243;"plast";54;3;4;2;0.5;479;82;0.146167557932264;"50-30-83";-0.0447021276595745;70.3964974062706;0.128134230448531;-2.27036312744939
"Ind39";8.16;"plast";55;4;4;2;0.5;329;19;0.0545977011494253;"50-30-83";-0.0447021276595745;43.9639427716474;0.117877193288266;-2.27036312744939
"Ind39";8.24;"plast";57;6;4;2;0.3;778;235;0.231984205330701;"50-30-83";-0.244702127659574;177.359624135065;0.185646974871517;-2.27036312744939
"Ind39";7.79;"plast";59;8;4;2;0.3;365;8;0.0214477211796247;"50-30-83";-0.244702127659574;67.567042068658;0.156200162050103;-2.27036312744939
"Ind39";7.62;"plast";60;9;4;2;0.3;323;87;0.21219512195122;"50-30-83";-0.244702127659574;75.2601129735106;0.188972258385605;-2.27036312744939
"Ind39";7.481;"plast";62;11;4;2;0.83;151;42;0.217616580310881;"50-30-83";0.285297872340425;14.9181890924629;0.0899129213865112;-2.27036312744939
